hand,rank1,rank2,suited,scenario,gto_action,agent_action,agent_raw,correct,fold_prob,call_prob,raise_prob
A6s,14,6,1,SB_RFI,raise,raise,3,True,0.07620667666196823,0.07703236490488052,0.8467608969658613
A6s,14,6,1,BB_vs_RFI,call,raise,3,False,0.06807897239923477,0.08947776257991791,0.8424432426691055
A6s,14,6,1,SB_vs_3bet,call,raise,3,False,0.024702999740839005,0.0938589796423912,0.8814379945397377
A6o,14,6,0,SB_RFI,raise,raise,4,True,0.02981535904109478,0.02382419817149639,0.9463603906333447
A6o,14,6,0,BB_vs_RFI,fold,raise,4,False,0.030908128246665,0.08093537390232086,0.8881565853953362
A6o,14,6,0,SB_vs_3bet,fold,raise,5,False,0.003795629134401679,0.058950748294591904,0.9372535645961761
A5s,14,5,1,SB_RFI,raise,raise,3,True,0.07938140630722046,0.06262603402137756,0.8579925838857889
A5s,14,5,1,BB_vs_RFI,raise,raise,2,True,0.1183037981390953,0.18204152584075928,0.6996546480804682
A5s,14,5,1,SB_vs_3bet,raise,raise,1,True,0.045170776546001434,0.2505243420600891,0.7043049037456512
A5o,14,5,0,SB_RFI,raise,raise,3,True,0.06670483946800232,0.053954508155584335,0.8793406747281551
A5o,14,5,0,BB_vs_RFI,fold,raise,4,False,0.03909606486558914,0.06057221442461014,0.9003317579627037
A5o,14,5,0,SB_vs_3bet,fold,raise,1,False,0.05919893831014633,0.24324935674667358,0.6975516304373741
A4s,14,4,1,SB_RFI,raise,raise,3,True,0.08000641316175461,0.06500507891178131,0.854988519102335
A4s,14,4,1,BB_vs_RFI,raise,raise,3,True,0.07994583994150162,0.13179440796375275,0.7882597297430038
A4s,14,4,1,SB_vs_3bet,raise,raise,1,True,0.035147685557603836,0.2187367081642151,0.746115580201149
A4o,14,4,0,SB_RFI,raise,raise,3,True,0.0474366620182991,0.03591833636164665,0.9166450798511505
A4o,14,4,0,BB_vs_RFI,fold,raise,3,False,0.02862597070634365,0.03231864050030708,0.9390554204583168
A4o,14,4,0,SB_vs_3bet,fold,raise,1,False,0.06517073512077332,0.3008308410644531,0.6339984275400639
A3s,14,3,1,SB_RFI,raise,raise,3,True,0.13484220206737518,0.09476303309202194,0.7703948002308607
A3s,14,3,1,BB_vs_RFI,raise,raise,3,True,0.0939321219921112,0.10592608153820038,0.8001417368650436
A3s,14,3,1,SB_vs_3bet,raise,call,1,False,0.14059549570083618,0.4362953007221222,0.423109183087945
A3o,14,3,0,SB_RFI,raise,raise,3,True,0.09056122601032257,0.0639207661151886,0.845517959445715
A3o,14,3,0,BB_vs_RFI,fold,raise,2,False,0.10676249861717224,0.11940872669219971,0.7738287970423698
A3o,14,3,0,SB_vs_3bet,fold,call,1,False,0.16828617453575134,0.5001693367958069,0.33154446352273226
A2s,14,2,1,SB_RFI,raise,raise,3,True,0.17618022859096527,0.1045171320438385,0.7193026365712285
A2s,14,2,1,BB_vs_RFI,raise,raise,2,True,0.1755283772945404,0.20041678845882416,0.6240547951310873
A2s,14,2,1,SB_vs_3bet,raise,call,1,False,0.13278649747371674,0.4749450087547302,0.3922685468569398
A2o,14,2,0,SB_RFI,raise,raise,3,True,0.08203649520874023,0.044907402247190475,0.8730561258271337
A2o,14,2,0,BB_vs_RFI,fold,raise,2,False,0.16772453486919403,0.15403887629508972,0.6782364808022976
A2o,14,2,0,SB_vs_3bet,fold,call,1,False,0.1536041498184204,0.44908851385116577,0.39730740897357464
KK,13,13,0,SB_RFI,raise,raise,4,True,3.162752545904368e-05,5.896615220990498e-06,0.9999625021591783
KK,13,13,0,BB_vs_RFI,raise,raise,4,True,0.000586348061915487,0.00040904368506744504,0.9990046247839928
KK,13,13,0,SB_vs_3bet,raise,raise,4,True,1.6173975382116623e-05,1.9983224774478003e-05,0.9999638646841049
KQs,13,12,1,SB_RFI,raise,raise,4,True,0.0016774312825873494,0.0006881377776153386,0.9976344257593155
KQs,13,12,1,BB_vs_RFI,raise,raise,4,True,0.0002762113290373236,0.00030297887860797346,0.9994208440184593
KQs,13,12,1,SB_vs_3bet,call,raise,5,False,7.570973684778437e-05,0.00025421997997909784,0.9996701031923294
KQo,13,12,0,SB_RFI,raise,raise,4,True,0.005774543620646,0.006534557323902845,0.9876908659934998
KQo,13,12,0,BB_vs_RFI,call,raise,4,False,0.0005341297364793718,0.0016863967757672071,0.9977795779705048
KQo,13,12,0,SB_vs_3bet,call,raise,5,False,0.019747719168663025,0.1811867207288742,0.7990656197071075
KJs,13,11,1,SB_RFI,raise,raise,4,True,0.043770257383584976,0.03946544602513313,0.916764285415411
KJs,13,11,1,BB_vs_RFI,call,raise,4,False,0.0070562283508479595,0.022854845970869064,0.9700889140367508
KJs,13,11,1,SB_vs_3bet,call,raise,5,False,0.012127749621868134,0.241684228181839,0.7461879700422287
KJo,13,11,0,SB_RFI,raise,raise,4,True,0.0020547255408018827,0.0015009057242423296,0.9964444264769554
KJo,13,11,0,BB_vs_RFI,call,raise,4,False,0.0007969919824972749,0.0013046052772551775,0.9978983178734779
KJo,13,11,0,SB_vs_3bet,call,raise,5,False,0.00045661910553462803,0.004201195668429136,0.9953421950340271
KTs,13,10,1,SB_RFI,raise,raise,4,True,0.035810016095638275,0.04504433274269104,0.9191457182168961
KTs,13,10,1,BB_vs_RFI,call,raise,4,False,0.013375719077885151,0.014170008711516857,0.9724543392658234
KTs,13,10,1,SB_vs_3bet,call,raise,1,False,0.014414502307772636,0.3440608084201813,0.6415247172117233
KTo,13,10,0,SB_RFI,raise,raise,4,True,0.032576315104961395,0.05658828467130661,0.9108354076743126
KTo,13,10,0,BB_vs_RFI,call,raise,4,False,0.010221509262919426,0.05435063689947128,0.9354278296232224
KTo,13,10,0,SB_vs_3bet,fold,raise,5,False,0.007279568817466497,0.02390645630657673,0.9688138961791992
K9s,13,9,1,SB_RFI,raise,raise,3,True,0.02009868435561657,0.023411285132169724,0.9564900808036327
K9s,13,9,1,BB_vs_RFI,call,raise,3,False,0.01725119724869728,0.06316950917243958,0.9195793271064758
K9s,13,9,1,SB_vs_3bet,fold,raise,5,False,0.03518204391002655,0.21788902580738068,0.7469289153814316
K9o,13,9,0,SB_RFI,raise,raise,3,True,0.051325611770153046,0.06741945445537567,0.8812549561262131
K9o,13,9,0,BB_vs_RFI,call,raise,3,False,0.043720830231904984,0.14259491860866547,0.8136843144893646
K9o,13,9,0,SB_vs_3bet,fold,call,1,False,0.054706595838069916,0.5878109931945801,0.3574823625385761
K8s,13,8,1,SB_RFI,raise,raise,3,True,0.07796013355255127,0.07666337490081787,0.8453764971345663
K8s,13,8,1,BB_vs_RFI,call,raise,3,False,0.02188275195658207,0.09024164080619812,0.8878755830228329
K8s,13,8,1,SB_vs_3bet,fold,call,1,False,0.07220187038183212,0.5155936479568481,0.41220441460609436
K8o,13,8,0,SB_RFI,raise,raise,3,True,0.05428152531385422,0.044804178178310394,0.9009142965078354
K8o,13,8,0,BB_vs_RFI,fold,raise,1,False,0.06924954801797867,0.29831627011299133,0.6324341483414173
K8o,13,8,0,SB_vs_3bet,fold,call,1,False,0.03687933832406998,0.6865114569664001,0.276609193533659
K7s,13,7,1,SB_RFI,raise,raise,3,True,0.05123703554272652,0.06784100830554962,0.8809219971299171
K7s,13,7,1,BB_vs_RFI,call,raise,3,False,0.05525068938732147,0.18245060741901398,0.7622987106442451
K7s,13,7,1,SB_vs_3bet,fold,call,1,False,0.08195485919713974,0.700187623500824,0.21785763185471296
K7o,13,7,0,SB_RFI,raise,raise,3,True,0.11852008104324341,0.10822979360818863,0.773250162601471
K7o,13,7,0,BB_vs_RFI,fold,raise,1,False,0.10765816271305084,0.27406182885169983,0.6182799451053143
K7o,13,7,0,SB_vs_3bet,fold,call,1,False,0.12776190042495728,0.6344987154006958,0.23773938324302435
K6s,13,6,1,SB_RFI,raise,raise,2,True,0.1716887354850769,0.14347811043262482,0.6848330982029438
K6s,13,6,1,BB_vs_RFI,call,raise,1,False,0.14332789182662964,0.26746928691864014,0.5892027355730534
K6s,13,6,1,SB_vs_3bet,fold,call,1,False,0.10729353129863739,0.7101184129714966,0.18258809950202703
K6o,13,6,0,SB_RFI,raise,raise,2,True,0.14028112590312958,0.11330995708703995,0.746408911421895
K6o,13,6,0,BB_vs_RFI,fold,raise,1,False,0.08444038778543472,0.3001299798488617,0.6154296174645424
K6o,13,6,0,SB_vs_3bet,fold,call,1,False,0.08526292443275452,0.7533730864524841,0.1613641013391316
K5s,13,5,1,SB_RFI,raise,raise,2,True,0.21446064114570618,0.1271623969078064,0.6583768809214234
K5s,13,5,1,BB_vs_RFI,call,raise,1,False,0.10229889303445816,0.27099859714508057,0.6267025582492352
K5s,13,5,1,SB_vs_3bet,fold,call,1,False,0.1932452768087387,0.5565583109855652,0.2501963311806321
K5o,13,5,0,SB_RFI,raise,raise,3,True,0.13019156455993652,0.09455187618732452,0.7752566765993834
K5o,13,5,0,BB_vs_RFI,fold,raise,1,False,0.11355799436569214,0.23539265990257263,0.6510493252426386
K5o,13,5,0,SB_vs_3bet,fold,call,1,False,0.09511294215917587,0.7136868238449097,0.19120012782514095
K4s,13,4,1,SB_RFI,raise,raise,2,True,0.1628517508506775,0.12839609384536743,0.7087520891800523
K4s,13,4,1,BB_vs_RFI,fold,raise,1,False,0.163646399974823,0.3435322046279907,0.4928213255479932
K4s,13,4,1,SB_vs_3bet,fold,call,1,False,0.23054896295070648,0.6025456786155701,0.16690538171678782
K4o,13,4,0,SB_RFI,raise,raise,2,True,0.20493176579475403,0.1948564499616623,0.600211835000664
K4o,13,4,0,BB_vs_RFI,fold,raise,1,False,0.16848017275333405,0.29508844017982483,0.5364313889294863
K4o,13,4,0,SB_vs_3bet,fold,call,1,False,0.19006548821926117,0.4265502095222473,0.3833842850290239
K3s,13,3,1,SB_RFI,raise,raise,0,True,0.2608925700187683,0.20078615844249725,0.5383211821317673
K3s,13,3,1,BB_vs_RFI,fold,call,1,False,0.24957060813903809,0.41432684659957886,0.3361024206969887
K3s,13,3,1,SB_vs_3bet,fold,call,1,False,0.23454241454601288,0.6596893072128296,0.10576831683283672
K3o,13,3,0,SB_RFI,raise,raise,0,True,0.31724393367767334,0.16658641397953033,0.5161696774885058
K3o,13,3,0,BB_vs_RFI,fold,call,1,False,0.2538183331489563,0.45165470242500305,0.29452694999054074
K3o,13,3,0,SB_vs_3bet,fold,call,1,False,0.14056836068630219,0.7874628901481628,0.07196883379947394
K2s,13,2,1,SB_RFI,raise,raise,0,True,0.2977096736431122,0.16046205163002014,0.5418283380568027
K2s,13,2,1,BB_vs_RFI,fold,fold,0,True,0.3721318542957306,0.3310824930667877,0.29678560025058687
K2s,13,2,1,SB_vs_3bet,fold,fold,0,True,0.4694886803627014,0.32825955748558044,0.20225168811157346
K2o,13,2,0,SB_RFI,raise,raise,3,True,0.2162928283214569,0.11324603855609894,0.6704610977321863
K2o,13,2,0,BB_vs_RFI,fold,raise,1,False,0.2664750814437866,0.34131956100463867,0.3922052993439138
K2o,13,2,0,SB_vs_3bet,fold,call,1,False,0.30950024724006653,0.5039802193641663,0.1865194480633363
QQ,12,12,0,SB_RFI,raise,raise,4,True,0.00014747088425792754,5.973063161945902e-05,0.9997927956283092
QQ,12,12,0,BB_vs_RFI,raise,raise,4,True,0.00011724403884727508,4.4407039240468293e-05,0.9998384118080139
QQ,12,12,0,SB_vs_3bet,call,raise,4,False,0.00013194885104894638,0.00025781968724913895,0.9996102303266525
QJs,12,11,1,SB_RFI,raise,raise,4,True,0.01915120892226696,0.021054549142718315,0.9597942680120468
QJs,12,11,1,BB_vs_RFI,call,raise,4,False,0.0024979340378195047,0.0027683672960847616,0.9947337359189987
QJs,12,11,1,SB_vs_3bet,call,raise,5,False,0.002150762127712369,0.008565235882997513,0.9892839193344116
QJo,12,11,0,SB_RFI,raise,raise,4,True,0.0022583799436688423,0.0018408941105008125,0.9959007203578949
QJo,12,11,0,BB_vs_RFI,call,raise,4,False,0.00019953148148488253,0.00013413552369456738,0.9996662735939026
QJo,12,11,0,SB_vs_3bet,call,raise,5,False,0.00032357664895243943,0.0011863012332469225,0.998490035533905
QTs,12,10,1,SB_RFI,raise,raise,4,True,0.008545995689928532,0.006308469455689192,0.985145591199398
QTs,12,10,1,BB_vs_RFI,call,raise,4,False,0.007112942170351744,0.012588552199304104,0.9802985191345215
QTs,12,10,1,SB_vs_3bet,call,raise,5,False,0.008924107067286968,0.01469821110367775,0.9763775914907455
QTo,12,10,0,SB_RFI,raise,raise,4,True,0.016576768830418587,0.013429603539407253,0.9699936434626579
QTo,12,10,0,BB_vs_RFI,call,raise,4,False,0.011573986150324345,0.023933544754981995,0.9644924700260162
QTo,12,10,0,SB_vs_3bet,fold,raise,5,False,0.0042745210230350494,0.03329167887568474,0.9624337702989578
Q9s,12,9,1,SB_RFI,raise,raise,3,True,0.0748242437839508,0.057654693722724915,0.8675210438668728
Q9s,12,9,1,BB_vs_RFI,call,raise,3,False,0.10597407072782516,0.18143239617347717,0.7125935405492783
Q9s,12,9,1,SB_vs_3bet,call,raise,1,False,0.06394354999065399,0.29175567626953125,0.6443008333444595
Q9o,12,9,0,SB_RFI,raise,raise,3,True,0.09191495925188065,0.09195870906114578,0.8161262683570385
Q9o,12,9,0,BB_vs_RFI,call,raise,3,False,0.07098757475614548,0.1521952599287033,0.7768171653151512
Q9o,12,9,0,SB_vs_3bet,fold,raise,1,False,0.07146761566400528,0.37526801228523254,0.5532644242048264
Q8s,12,8,1,SB_RFI,raise,raise,3,True,0.06732751429080963,0.07332828640937805,0.8593442291021347
Q8s,12,8,1,BB_vs_RFI,call,raise,1,False,0.06276670843362808,0.2794025242328644,0.6578307300806046
Q8s,12,8,1,SB_vs_3bet,fold,raise,1,False,0.10175957530736923,0.26004189252853394,0.6381984427571297
Q8o,12,8,0,SB_RFI,raise,raise,4,True,0.06956557184457779,0.05524067580699921,0.8751937188208103
Q8o,12,8,0,BB_vs_RFI,fold,raise,2,False,0.09575622528791428,0.192892387509346,0.7113513797521591
Q8o,12,8,0,SB_vs_3bet,fold,raise,1,False,0.06879696995019913,0.2751242518424988,0.6560787186026573
Q7s,12,7,1,SB_RFI,raise,raise,3,True,0.10530853271484375,0.08389867842197418,0.8107927665114403
Q7s,12,7,1,BB_vs_RFI,call,raise,2,False,0.11437196284532547,0.22283408045768738,0.6627939827740192
Q7s,12,7,1,SB_vs_3bet,fold,raise,1,False,0.14979059994220734,0.23247557878494263,0.6177337989211082
Q7o,12,7,0,SB_RFI,raise,raise,3,True,0.12700319290161133,0.10313204675912857,0.7698647473007441
Q7o,12,7,0,BB_vs_RFI,fold,raise,2,False,0.12158101052045822,0.2206977903842926,0.6577212475240231
Q7o,12,7,0,SB_vs_3bet,fold,raise,1,False,0.1562698632478714,0.40000399947166443,0.44372620061039925
Q6s,12,6,1,SB_RFI,raise,raise,2,True,0.16180694103240967,0.1229155957698822,0.7152774687856436
Q6s,12,6,1,BB_vs_RFI,fold,raise,2,False,0.13389168679714203,0.20108184218406677,0.6650265324860811
Q6s,12,6,1,SB_vs_3bet,fold,call,1,False,0.14096224308013916,0.5345352292060852,0.3245025696232915
Q6o,12,6,0,SB_RFI,raise,raise,3,True,0.11223438382148743,0.10743113607168198,0.7803344614803791
Q6o,12,6,0,BB_vs_RFI,fold,raise,2,False,0.10767817497253418,0.17481622099876404,0.7175055295228958
Q6o,12,6,0,SB_vs_3bet,fold,raise,1,False,0.1394060105085373,0.3632986843585968,0.4972953796386719
Q5s,12,5,1,SB_RFI,raise,raise,3,True,0.2086326777935028,0.10989408195018768,0.6814732393249869
Q5s,12,5,1,BB_vs_RFI,fold,raise,2,False,0.16634757816791534,0.19253526628017426,0.6411172226071358
Q5s,12,5,1,SB_vs_3bet,fold,call,1,False,0.2557491958141327,0.408132404088974,0.3361184266395867
Q5o,12,5,0,SB_RFI,raise,raise,2,True,0.17035835981369019,0.11825073510408401,0.7113909125328064
Q5o,12,5,0,BB_vs_RFI,fold,raise,1,False,0.1523565649986267,0.2668541967868805,0.5807892512530088
Q5o,12,5,0,SB_vs_3bet,fold,call,1,False,0.12044697254896164,0.44264668226242065,0.4369062967598438
Q4s,12,4,1,SB_RFI,raise,raise,2,True,0.17452779412269592,0.1419139951467514,0.6835581669583917
Q4s,12,4,1,BB_vs_RFI,fold,raise,1,False,0.18478865921497345,0.27520638704299927,0.5400049751624465
Q4s,12,4,1,SB_vs_3bet,fold,call,1,False,0.2514668107032776,0.5209744572639465,0.22755873296409845
Q4o,12,4,0,SB_RFI,raise,raise,3,True,0.1529686450958252,0.12566594779491425,0.7213654639199376
Q4o,12,4,0,BB_vs_RFI,fold,raise,1,False,0.13292452692985535,0.28190547227859497,0.5851699514314532
Q4o,12,4,0,SB_vs_3bet,fold,raise,1,False,0.14977027475833893,0.3996433913707733,0.45058645959943533
Q3s,12,3,1,SB_RFI,raise,raise,3,True,0.21017515659332275,0.1175190657377243,0.672305803745985
Q3s,12,3,1,BB_vs_RFI,fold,raise,1,False,0.24351096153259277,0.2643149495124817,0.4921740759164095
Q3s,12,3,1,SB_vs_3bet,fold,call,1,False,0.2568117678165436,0.4835154414176941,0.25967280054464936
Q3o,12,3,0,SB_RFI,raise,raise,0,True,0.22259579598903656,0.19384726881980896,0.5835568867623806
Q3o,12,3,0,BB_vs_RFI,fold,raise,1,False,0.23699349164962769,0.2458396703004837,0.5171667779795825
Q3o,12,3,0,SB_vs_3bet,fold,call,1,False,0.18585532903671265,0.6517865061759949,0.1623581312596798
Q2s,12,2,1,SB_RFI,raise,raise,0,True,0.25946471095085144,0.134884312748909,0.6056508971378207
Q2s,12,2,1,BB_vs_RFI,fold,raise,0,False,0.2584493160247803,0.21407197415828705,0.5274787270464003
Q2s,12,2,1,SB_vs_3bet,fold,call,1,False,0.25635647773742676,0.4824090003967285,0.26123454235494137
Q2o,12,2,0,SB_RFI,raise,raise,2,True,0.24126411974430084,0.11874714493751526,0.6399886813014746
Q2o,12,2,0,BB_vs_RFI,fold,raise,0,False,0.2822713255882263,0.2641879618167877,0.45354070235043764
Q2o,12,2,0,SB_vs_3bet,fold,call,1,False,0.36422017216682434,0.38251426815986633,0.25326561357360333
JJ,11,11,0,SB_RFI,raise,raise,4,True,0.0001273897069040686,2.888033850467764e-05,0.9998437706381083
JJ,11,11,0,BB_vs_RFI,raise,raise,4,True,7.393360283458605e-05,1.7041546016116627e-05,0.9999089278280735
JJ,11,11,0,SB_vs_3bet,call,raise,4,False,0.00010656248196028173,8.294654981000349e-05,0.9998105466365814
JTs,11,10,1,SB_RFI,raise,raise,4,True,0.020986951887607574,0.014780687168240547,0.9642324149608612
JTs,11,10,1,BB_vs_RFI,call,raise,4,False,0.004547923803329468,0.00722005870193243,0.9882320314645767
JTs,11,10,1,SB_vs_3bet,call,raise,5,False,0.003495089476928115,0.019319932907819748,0.9771849662065506
JTo,11,10,0,SB_RFI,raise,raise,4,True,0.007639119401574135,0.005639964248985052,0.9867209121584892
JTo,11,10,0,BB_vs_RFI,call,raise,5,False,0.012038675136864185,0.03856717050075531,0.949394091963768
JTo,11,10,0,SB_vs_3bet,fold,raise,5,False,0.004271408077329397,0.05665525794029236,0.9390733167529106
J9s,11,9,1,SB_RFI,raise,raise,3,True,0.029263585805892944,0.026714112609624863,0.9440223164856434
J9s,11,9,1,BB_vs_RFI,call,raise,3,False,0.04702082276344299,0.08450450003147125,0.8684746697545052
J9s,11,9,1,SB_vs_3bet,call,raise,3,False,0.027682757005095482,0.15748529136180878,0.81483194231987
J9o,11,9,0,SB_RFI,raise,raise,4,True,0.027249695733189583,0.028508344665169716,0.9442419074475765
J9o,11,9,0,BB_vs_RFI,call,raise,4,False,0.03262435272336006,0.07569342106580734,0.8916821852326393
J9o,11,9,0,SB_vs_3bet,fold,raise,1,False,0.03699849173426628,0.23441535234451294,0.7285861372947693
J8s,11,8,1,SB_RFI,raise,raise,3,True,0.09632076323032379,0.10255415737628937,0.8011251054704189
J8s,11,8,1,BB_vs_RFI,call,raise,1,False,0.09605247527360916,0.3110503852367401,0.5928971022367477
J8s,11,8,1,SB_vs_3bet,call,raise,1,False,0.10099516808986664,0.41835686564445496,0.4806479923427105
J8o,11,8,0,SB_RFI,raise,raise,3,True,0.07765813916921616,0.11429619789123535,0.8080457001924515
J8o,11,8,0,BB_vs_RFI,call,raise,3,False,0.07411414384841919,0.21635933220386505,0.7095264606177807
J8o,11,8,0,SB_vs_3bet,fold,call,1,False,0.05957915261387825,0.5952051877975464,0.34521567448973656
J7s,11,7,1,SB_RFI,raise,raise,2,True,0.14360381662845612,0.14762023091316223,0.7087759338319302
J7s,11,7,1,BB_vs_RFI,call,raise,1,False,0.12877246737480164,0.34055429697036743,0.5306732971221209
J7s,11,7,1,SB_vs_3bet,fold,call,1,False,0.11984463036060333,0.6869343519210815,0.19322107918560505
J7o,11,7,0,SB_RFI,raise,raise,3,True,0.11974800378084183,0.08341462910175323,0.796837417408824
J7o,11,7,0,BB_vs_RFI,fold,raise,1,False,0.1214195042848587,0.28124696016311646,0.5973335094749928
J7o,11,7,0,SB_vs_3bet,fold,call,1,False,0.09126153588294983,0.6394104361534119,0.2693281229585409
J6s,11,6,1,SB_RFI,raise,raise,3,True,0.1606716513633728,0.11841976642608643,0.7209086641669273
J6s,11,6,1,BB_vs_RFI,fold,raise,1,False,0.1558917611837387,0.2676507532596588,0.5764575907960534
J6s,11,6,1,SB_vs_3bet,fold,call,1,False,0.1284893900156021,0.5173159837722778,0.3541945591568947
J6o,11,6,0,SB_RFI,raise,raise,2,True,0.1303330361843109,0.12092642486095428,0.7487405948340893
J6o,11,6,0,BB_vs_RFI,fold,raise,1,False,0.09362231940031052,0.44607779383659363,0.46029988676309586
J6o,11,6,0,SB_vs_3bet,fold,call,1,False,0.145819291472435,0.6361071467399597,0.2180735394358635
J5s,11,5,1,SB_RFI,raise,raise,2,True,0.22983312606811523,0.13647182285785675,0.6336950184777379
J5s,11,5,1,BB_vs_RFI,fold,raise,2,False,0.18723151087760925,0.20017728209495544,0.612591128796339
J5s,11,5,1,SB_vs_3bet,fold,call,1,False,0.14694035053253174,0.5601911544799805,0.2928684800863266
J5o,11,5,0,SB_RFI,raise,raise,3,True,0.11814723163843155,0.08002910017967224,0.8018237482756376
J5o,11,5,0,BB_vs_RFI,fold,raise,3,False,0.1224241703748703,0.20500719547271729,0.6725686471909285
J5o,11,5,0,SB_vs_3bet,fold,raise,1,False,0.15682411193847656,0.36378175020217896,0.4793940829113126
